ORDER	ITEM_NUMBER	ITEM_DESCRIPTION	LOT_NUMBER	REC_DATE	USED_DATE	VARIETY	BRIX	DECAY_JC	TGRAD	USAGE
0001032883	75000006       	APPLE/GOLD/JUICE/CONV         	282679              	20151201	20151206	GOLD           	12.800000	1.000000	JC             	-1.000000
0001032883	75000006       	APPLE/GOLD/JUICE/CONV         	282696              	20151201	20151206	GOLD           	13.500000	1.000000	JC             	-32411.000000
0001032883	75000006       	APPLE/GOLD/JUICE/CONV         	283003              	20151119	20151206	GOLD           	12.800000	1.000000	JC             	-1679.000000
0001032883	75000006       	APPLE/GOLD/JUICE/CONV         	283005              	20151119	20151206	GOLD           	13.400000	1.000000	JC             	-840.000000
0001032883	75000090       	APPLE/MIXED/JUICE/CONV        	281939              	20151203	20151206	MIXED AP       	13.800000	1.000000	JC             	-61640.000000
0001032883	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	282654              	20151130	20151206	HONEY          	15.300000	1.000000	JC             	-59320.000000
0001032883	75000091       	APPLE/MIXED/ELIM/CONV         	267909              	20151123	20151206	MIXED AP       	NULL	0	JE             	-948.000000
0001032883	75000091       	APPLE/MIXED/ELIM/CONV         	267910              	20151130	20151206	MIXED AP       	NULL	0	JE             	-889.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	254427              	20151202	20151206	RED            	13.800000	1.000000	JC             	-61140.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	281904              	20151202	20151206	RED            	14.700000	1.000000	JC             	-7520.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	281910              	20151202	20151206	RED            	14.600000	1.000000	JC             	-63675.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	281946              	20151203	20151206	RED            	14.600000	1.000000	JC             	-61200.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282651              	20151130	20151206	RED            	14.200000	1.000000	JC             	-61590.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282652              	20151130	20151206	RED            	13.300000	1.000000	JC             	-59540.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282663              	20151130	20151206	RED            	14.400000	2.000000	JC             	-67100.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282666              	20151130	20151206	RED            	14.600000	1.000000	JC             	-59620.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282671              	20151130	20151206	RED            	14.300000	1.000000	JC             	-62240.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282689              	20151201	20151206	RED            	14.800000	1.000000	JC             	-9938.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282697              	20151201	20151206	RED            	14.500000	1.000000	JC             	-61559.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282697              	20151201	20151206	RED            	14.500000	1.000000	JC             	-1.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282698              	20151201	20151206	RED            	14.600000	1.000000	JC             	-62540.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	282699              	20151201	20151206	RED            	15.000000	1.000000	JC             	-61760.000000
0001032883	75000002       	APPLE/RED/JUICE/CONV          	283063              	20151120	20151206	RED            	13.500000	1.000000	JC             	-62000.000000
0001032883	75000025       	APPLE/GALA/JUICE/CONV         	280423              	20151201	20151206	GALA           	14.300000	0	JC             	-58034.000000
0001032883	75000025       	APPLE/GALA/JUICE/CONV         	280430              	20151201	20151206	GALA           	14.300000	0	JC             	-17923.000000
0001032883	75000025       	APPLE/GALA/JUICE/CONV         	280438              	20151203	20151206	GALA           	15.800000	1.000000	JC             	-28364.000000
0001032883	75000025       	APPLE/GALA/JUICE/CONV         	280443              	20151203	20151206	GALA           	17.200000	0	JC             	-10052.000000
0001032883	75000013       	APPLE/GRANNY/JUICE/CONV       	280348              	20151119	20151206	GS             	14.100000	0	JC             	-13393.000000
0001032883	75000013       	APPLE/GRANNY/JUICE/CONV       	280379              	20151120	20151206	GS             	13.800000	0	JC             	-14888.000000
0001032883	75000013       	APPLE/GRANNY/JUICE/CONV       	282691              	20151201	20151206	GS             	11.900000	1.000000	JC             	-50240.000000
0001032883	75000013       	APPLE/GRANNY/JUICE/CONV       	283091              	20151123	20151206	GS             	12.000000	1.000000	JC             	-51840.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	254421              	20151202	20151212	GOLD           	13.800000	1.000000	JC             	-59770.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	280436              	20151203	20151212	GOLD           	13.400000	0	JC             	-1.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	280436              	20151203	20151212	GOLD           	13.400000	0	JC             	-69017.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	280436              	20151203	20151212	GOLD           	13.400000	0	JC             	-6752.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	280436              	20151203	20151212	GOLD           	13.400000	0	JC             	-27005.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	280493              	20151207	20151212	GOLD           	13.100000	0	JC             	-5180.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	282110              	20151209	20151212	GOLD           	13.700000	1.000000	JC             	-11692.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	282116              	20151210	20151212	GOLD           	13.000000	1.000000	JC             	-20523.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	282122              	20151210	20151212	GOLD           	14.500000	1.000000	JC             	-13219.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	282630              	20151124	20151212	GOLD           	12.900000	1.000000	JC             	-938.000000
0001032909	75000006       	APPLE/GOLD/JUICE/CONV         	282744              	20151110	20151212	GOLD           	13.200000	3.000000	JC             	-5697.000000
0001032909	75000010       	APPLE/GRANNY/FR SLICE/CONV    	280184              	20151103	20151207	GS             	13.600000	NULL	FS             	-3069.000000
0001032909	75000011       	APPLE/GRANNY/PEELER/CONV      	280186              	20151103	20151207	GS             	13.500000	NULL	SP1            	-1324.000000
0001032909	75000090       	APPLE/MIXED/JUICE/CONV        	281902              	20151202	20151212	MIXED AP       	12.400000	1.000000	JC             	-3393.000000
0001032909	75000090       	APPLE/MIXED/JUICE/CONV        	281947              	20151203	20151212	MIXED AP       	14.300000	1.000000	JC             	-68390.000000
0001032909	75000057       	APPLE/OTHER/JUICE/CONV        	283015              	20151119	20151212	OTHER          	15.400000	1.000000	JC             	-60028.000000
0001032909	75000057       	APPLE/OTHER/JUICE/CONV        	284650              	20151110	20151212	JAZZ           	15.200000	0	               	-27500.000000
0001032909	75000057       	APPLE/OTHER/JUICE/CONV        	284651              	20151110	20151212	OTHER          	15.200000	0	               	-36372.000000
0001032909	75000091       	APPLE/MIXED/ELIM/CONV         	251216              	20151116	20151212	               	NULL	1.000000	JE             	-5541.000000
0001032909	75000091       	APPLE/MIXED/ELIM/CONV         	251217              	20151116	20151212	               	NULL	1.000000	JE             	-3028.000000
0001032909	75000090       	APPLE/MIXED/JUICE/CONV        	265612              	20151105	20151212	MIXED AP       	0	1.000000	JC             	-5201.000000
0001032909	75000016       	APPLE/FUJI/PEELER/CONV        	280239              	20151109	20151212	FUJI           	18.600000	NULL	SP1            	-4687.000000
0001032909	75000008       	APPLE/GOLD/ELIM/CONV          	251259              	20151201	20151212	               	NULL	1.000000	JE             	-2746.000000
0001032909	75000008       	APPLE/GOLD/ELIM/CONV          	251261              	20151202	20151212	               	NULL	1.000000	JE             	-2206.000000
0001032909	75000008       	APPLE/GOLD/ELIM/CONV          	251263              	20151203	20151212	               	NULL	1.000000	JE             	-6076.000000
0001032909	75000008       	APPLE/GOLD/ELIM/CONV          	251264              	20151201	20151212	               	NULL	1.000000	JE             	-2486.000000
0001032909	75000008       	APPLE/GOLD/ELIM/CONV          	251265              	20151203	20151212	               	NULL	1.000000	JE             	-8960.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	254420              	20151202	20151212	RED            	14.600000	1.000000	JC             	-62020.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281906              	20151202	20151207	RED            	14.500000	1.000000	JC             	-38412.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281916              	20151203	20151212	RED            	14.600000	1.000000	JC             	-61950.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281917              	20151203	20151212	RED            	14.800000	1.000000	JC             	-60995.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281919              	20151203	20151207	RED            	14.000000	1.000000	JC             	-60240.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281920              	20151203	20151212	RED            	14.600000	1.000000	JC             	-61230.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281926              	20151203	20151207	RED            	15.000000	1.000000	JC             	-56760.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281942              	20151204	20151212	RED            	14.600000	1.000000	JC             	-34751.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281942              	20151204	20151216	RED            	14.600000	1.000000	JC             	-410.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281949              	20151203	20151212	RED            	14.400000	1.000000	JC             	-58960.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281963              	20151204	20151212	RED            	14.600000	1.000000	JC             	-60259.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281963              	20151204	20151212	RED            	14.600000	1.000000	JC             	-1.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281966              	20151204	20151207	RED            	14.300000	1.000000	JC             	-41360.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281966              	20151204	20151212	RED            	14.300000	1.000000	JC             	-18800.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281980              	20151204	20151212	RED            	13.800000	1.000000	JC             	-58780.000000
0001032909	75000002       	APPLE/RED/JUICE/CONV          	281983              	20151204	20151212	RED            	14.500000	1.000000	JC             	-58980.000000
